x1,y
60336,4581.769
60337,5346.7773
60338,1522.8135
60339,4456.455
60340,4108.9272
60341,16461.791
60342,3506.2917
60343,26293.316
60344,2716.1533
60345,2103.8574
60346,1781.1692
60347,2771.7856
60348,1445.8691
60349,6589.3193
60350,25339.584
60351,3686.434
60352,3765.4739
60353,6966.685
60354,13839.449
60355,5436.788
60356,3013.0264
60357,2534.7903
60358,6103.5483
60359,5672.4365
60360,1590.123
60361,1997.6941
60362,19689.38
60363,30389.998
60364,2714.6882
60365,11748.103
60366,4879.413
60367,18849.998
60368,7071.1655
60369,4344.907
60370,2499.1472
60371,4266.497
60372,8270.072
60373,12404.838
60374,18540.79
60375,6582.552
60376,24561.736
60377,4813.7593
60378,4096.7534
60379,2457.7583
60380,21093.72
60381,2241.627
60382,3677.1035
60383,13944.822
60384,5568.446
60385,7632.6426
60386,2060.9788
60387,1797.9987
60388,9087.494
60389,8540.949
60390,16512.615
60391,6181.687
60392,2335.89
60393,1906.2533
60394,6019.23
60395,2261.0137
60396,3437.3792
60397,3839.9421
60398,9016.617
60399,2955.4001
60400,2636.7788
60401,1481.6091
60402,4262.276
60403,7446.4272
60404,1755.2429
60405,14411.159
60406,3034.702
60407,2680.219
60408,5420.3022
60409,2955.4001
60410,9203.057
60411,35738.957
60412,9021.94
60413,7180.956
60414,7799.0996
60415,2141.4905
60416,33140.37
60417,9145.735
60418,9257.002
60419,2701.6074
60420,1804.3151
60421,2895.9294
60422,1828.4655
60423,28794.174
60424,4932.4033
60425,4860.601
60426,11424.409
60427,3620.9116
60428,11219.595
60429,12419.255
60430,2216.0183
60431,12797.266
60432,1892.086
60433,2258.138
60434,13099.628
60435,2737.6443
60436,3255.6128
60437,6788.844
60438,7970.3135
60439,11718.791
60440,9831.715
60441,7323.8955
60442,9751.364
60443,3057.2578
60444,12321.932
60445,18692.137
60446,9049.209
60447,9997.437
60448,13124.664
60449,7817.875
60450,4933.38
60451,3646.4497
60452,13159.2705
60453,2899.0208
60454,20036.87
60455,15104.164
60456,6007.1875
60457,1626.8673
60458,7488.795
60459,1926.9998
60460,2140.9702
60461,19621.607
60462,20535.83
60463,22427.637
60464,9578.696
60465,5552.957
60466,4732.6245
60467,4584.231
60468,10789.086
60469,9117.218
60470,2262.4404
60471,6038.7417
60472,5080.9067
60473,3393.0764
60474,9833.92
60475,19633.53
60476,11140.93
60477,3085.0603
60478,3846.714
60479,15493.464
60480,6654.941
60481,6907.9883
60482,3549.6992
60483,12703.6
60484,24531.477
60485,2697.8896
60486,1996.312
60487,6281.2227
60488,11827.81
60489,20500.482
60490,18170.797
60491,1752.1699
60492,14917.699
60493,5253.468
60494,8657.628
60495,16754.447
60496,5063.196
60497,4584.231
60498,24348.822
60499,2682.0452
60500,1947.7781
60501,21916.957
60502,3146.8032
60503,2643.284
60504,8532.656
60505,2823.3215
60506,33569.715
60507,9566.199
60508,1586.6774
60509,4781.7656
60510,6731.7295
60511,10124.174
60512,5090.3203
60513,9084.019
60514,2962.8376
60515,7426.014
60516,2857.955
60517,3073.9053
60518,3765.4739
60519,3852.5496
60520,2992.2695
60521,4685.7676
60522,5568.446
60523,14649.672
60524,29840.875
60525,7768.653
60526,10261.919
60527,2686.4521
60528,6234.447
60529,15059.324
60530,3516.162
60531,3657.0637
60532,6836.4106
60533,3323.8926
60534,4875.8726
60535,2114.728
60536,3863.4604
60537,3205.0984
60538,22866.893
60539,13263.99
60540,7349.1104
60541,14648.593
60542,4168.71
60543,3312.1648
60544,6823.4966
60545,13309.081
60546,2868.9744
60547,1786.3513
60548,4380.8247
60549,2766.0364
60550,12068.136
60551,2414.5383
60552,3146.8032
60553,2969.4514
60554,4469.622
60555,10533.225
60556,18724.197
60557,8270.072
60558,5164.9985
60559,28584.176
60560,3795.379
60561,5161.985
60562,9381.187
60563,2052.8484
60564,20659.836
60565,2529.2004
60566,1538.2413
60567,4731.1924
60568,3549.6992
60569,4286.9297
60570,14884.803
60571,4980.659
60572,9135.349
60573,2030.0159
60574,1982.5587
60575,1741.2548
60576,27360.754
60577,7570.947
60578,4054.4539
60579,4133.946
60580,6001.904
60581,10356.005
60582,2024.8868
60583,16475.186
60584,2134.161
60585,16292.86
60586,1597.9415
60587,1928.8148
60588,2914.7295
60589,2172.105
60590,23757.564
60591,3235.6753
60592,7350.2217
60593,3224.7927
60594,21379.223
60595,9358.848
60596,7413.5767
60597,7623.7188
60598,2717.6448
60599,24429.096
60600,2766.0364
60601,6933.6826
60602,3979.4841
60603,5094.096
60604,3350.693
60605,21742.266
60606,6001.904
60607,11986.13
60608,3291.3713
60609,10124.174
60610,6279.418
60611,4966.7256
60612,3140.6995
60613,2601.3108
60614,2399.7334
60615,13629.859
60616,4640.9937
60617,2751.5967
60618,6028.1514
60619,1555.5801
60620,3183.8418
60621,26756.184
60622,5385.8794
60623,8869.416
60624,4151.286
60625,2330.6375
60626,6821.3057
60627,9452.432
60628,1535.6171
60629,1454.3539
60630,16563.633
60631,9016.617
60632,1749.5669
60633,2035.5222
60634,3681.7512
60635,2232.0571
60636,12718.729
60637,3549.6992
60638,17049.193
60639,3146.8032
60640,16068.819
60641,2480.365
60642,5920.2134
60643,2357.5803
60644,4547.792
60645,9573.389
60646,2202.4788
60647,14995.154
60648,23104.629
60649,7418.241
60650,24003.547
60651,8838.734
60652,25084.14
60653,9990.839
60654,8637.27
60655,7206.633
60656,7743.446
60657,14846.31
60658,4973.535
60659,2812.3477
60660,3810.9604
60661,3271.6602
60662,5133.573
60663,3889.9954
60664,3398.2175
60665,6139.5117
60666,4454.683
60667,5681.2207
60668,2459.7632
60669,17333.062
60670,2812.3477
60671,18406.232
60672,2389.939
60673,5090.3203
60674,3589.0364
60675,15181.4795
60676,2878.4204
60677,1715.292
60678,3291.3713
60679,11545.7
60680,2346.2517
60681,5949.47
60682,10236.152
60683,23232.25
60684,2699.9321
60685,4020.388
60686,14648.593
60687,2812.3477
60688,11158.66
60689,16115.892
60690,4732.8774
60691,4317.0835
60692,11748.103
60693,10323.317
60694,4276.563
60695,2152.6948
60696,8325.925
60697,4881.2534
60698,26782.787
60699,9754.804
60700,2897.74
60701,31657.428
60702,3405.6482
60703,3133.2795
60704,4054.4539
60705,2707.5188
60706,1828.4655
60707,3279.4824
60708,4489.3955
60709,10124.174
60710,4535.3916
60711,2547.0007
60712,11152.429
60713,3075.7737
60714,14231.762
60715,3969.8618
60716,4888.869
60717,5119.3384
60718,2962.8376
60719,7390.9653
60720,4105.5576
60721,6154.4756
60722,1658.5631
60723,13007.935
60724,1516.4714
60725,6502.0283
60726,3765.5457
60727,10261.959
60728,5754.571
60729,2270.309
60730,3918.58
60731,17533.336
60732,12150.847
60733,2250.4944
60734,1609.6266
60735,5155.507
60736,2645.5667
60737,3688.6687
60738,18725.652
60739,1995.94
60740,5572.042
60741,1729.3392
60742,4296.3564
60743,7431.8667
60744,3549.6992
60745,7405.294
60746,3469.7134
60747,3146.8032
60748,7934.4736
60749,3122.86
60750,2900.1155
60751,2270.309
60752,2452.756
60753,2969.4514
60754,19562.744
60755,6026.179
60756,10120.165
60757,3237.0823
60758,9117.218
60759,12236.045
60760,12678.634
60761,2335.89
60762,13035.805
60763,7702.466
60764,7495.9004
60765,3207.5664
60766,2946.9727
60767,5326.5405
60768,7273.3037
60769,9033.706
60770,4054.4539
60771,15855.184
60772,8827.354
60773,5030.686
60774,5192.095
60775,2093.7263
60776,3646.4497
60777,3148.7957
60778,8946.488
60779,6997.312
60780,11999.583
60781,4913.0933
60782,2785.5532
60783,6403.1494
60784,4396.257
60785,2477.7832
60786,7894.2686
60787,2241.673
60788,2352.67
60789,2277.8164
60790,9566.199
60791,4133.946
60792,15617.362
60793,3136.3313
60794,5543.4146
60795,7121.809
60796,4105.0815
60797,5568.446
60798,2921.6555
60799,12715.022
60800,2261.0137
60801,14744.852
60802,17527.666
60803,13277.721
60804,4398.12
60805,2334.0828
60806,5059.8315
60807,4081.749
60808,1689.4095
60809,12001.593
60810,2594.271
60811,9455.613
60812,1636.5237
60813,12683.796
60814,4568.4683
60815,6337.192
60816,5395.3584
60817,4880.5034
60818,2244.6719
60819,22692.037
60820,18790.24
60821,1840.1366
60822,7508.2383
60823,10799.124
60824,5811.0723
60825,3993.4192
60826,20937.648
60827,3633.452
60828,3142.3323
60829,2231.87
60830,11481.5
60831,14118.435
60832,8265.458
60833,8894.845
60834,6654.941
60835,5076.229
60836,2514.043
60837,4010.9238
60838,11372.177
60839,9117.218
60840,10201.432
60841,17940.3
60842,7290.8354
60843,14449.211
60844,8825.481
60845,26460.803
60846,4918.187
60847,3136.3313
60848,2104.9104
60849,3109.7625
60850,2812.3477
60851,3832.7397
60852,6582.552
60853,1689.4095
60854,12869.686
60855,2514.043
60856,3235.6753
60857,6272.7373
60858,4592.995
60859,4088.906
60860,7957.0596
60861,3086.887
60862,9083.786
60863,2467.025
60864,5448.352
60865,8849.183
60866,3252.801
60867,9265.331
60868,3402.6384
60869,1634.5984
60870,2746.3372
60871,25358.818
60872,2267.117
60873,4456.455
60874,4826.009
60875,13561.521
60876,5058.3535
60877,2713.432
60878,4545.1265
60879,1892.086
60880,21241.299
60881,3864.2268
60882,2343.242
60883,11314.092
60884,12064.173
60885,2825.8145
60886,17231.418
60887,23214.467
60888,1445.8691
60889,17579.908
60890,2437.598
60891,9016.617
60892,3239.1821
60893,16682.63
60894,3452.1133
60895,4591.181
60896,2946.9727
60897,7799.0996
60898,2107.0476
60899,4344.907
60900,2868.9744
60901,2497.5652
60902,2344.8542
60903,3167.582
60904,5937.7095
60905,7623.2803
60906,8730.389
60907,5221.065
60908,3868.8408
60909,15078.079
60910,12051.318
60911,9490.921
60912,5093.376
60913,19131.395
60914,6944.38
60915,6178.886
60916,3759.125
60917,21958.08
60918,11304.028
60919,6408.131
60920,3610.3516
60921,11285.528
60922,20637.777
60923,5815.8643
60924,15737.902
60925,4456.455
60926,2844.0022
60927,6657.1523
60928,4460.5073
60929,16696.744
60930,3899.0632
60931,4410.4243
60932,17596.795
60933,1617.3568
60934,6831.2285
60935,3746.9055
60936,12247.088
60937,2152.7104
60938,5064.56
60939,4134.7593
60940,2085.4998
60941,4918.187
60942,2334.0828
60943,4889.357
60944,3302.264
60945,19634.75
60946,8572.038
60947,2603.9058
60948,11280.762
60949,15857.631
60950,4077.3674
60951,4693.913
60952,18194.215
60953,2548.6655
60954,1810.102
60955,6763.495
60956,11003.152
60957,34541.164
60958,1715.292
60959,11588.02
60960,3543.209
60961,20637.777
60962,4837.199
60963,1636.5237
60964,5448.352
60965,9117.218
60966,5377.746
60967,5945.307
60968,5063.196
60969,13478.15
60970,9016.617
60971,6666.222
60972,6067.2227
60973,7430.764
60974,2783.71
60975,2785.5532
60976,1419.4657
60977,9145.735
60978,11474.202
60979,10571.134
60980,3665.998
60981,2899.0208
60982,23329.404
60983,2855.9272
60984,2749.0837
60985,4344.907
60986,5118.472
60987,2705.543
60988,15725.251
60989,4070.3823
60990,1783.6692
60991,4883.7544
60992,11305.514
60993,29919.06
60994,1700.9346
60995,4918.187
60996,1741.2548
60997,5475.686
60998,1733.0334
60999,3140.6995
61000,1738.7086
61001,19699.254
61002,2302.3643
61003,2985.04
61004,15550.646
61005,6454.825
61006,3133.2612
61007,1464.078
61008,4913.0933
61009,19562.744
61010,7478.585
61011,15903.8
61012,16665.506
61013,2992.2695
61014,5231.7363
61015,1800.56
61016,3085.0603
61017,8499.371
61018,8002.399
61019,2039.3491
61020,2959.254
61021,6731.22
61022,8528.642
61023,3655.2375
61024,5041.8804
61025,4344.907
61026,1741.2548
61027,4666.877
61028,30958.754
61029,2385.3389
61030,5930.07
61031,2700.3752
61032,1892.086
61033,3780.3591
61034,3863.4604
61035,1634.5984
61036,4732.6245
61037,4732.6245
61038,12054.661
61039,11730.084
61040,4153.175
61041,26054.902
61042,8589.669
61043,5016.2275
61044,3750.362
61045,2700.3752
61046,8135.842
61047,4553.244
61048,25084.14
61049,21958.08
61050,16286.729
61051,3927.5566
61052,12493.0205
61053,13632.784
61054,8000.582
61055,2726.2314
61056,16953.285
61057,17036.977
61058,1817.1228
61059,8135.842
61060,25570.707
61061,1770.0237
61062,9825.864
61063,12336.716
61064,2343.242
61065,7256.784
61066,6650.3853
61067,1698.5726
61068,11723.225
61069,4302.126
61070,4305.6494
61071,3085.4084
61072,2751.5967
61073,5133.573
61074,9277.225
61075,1514.099
61076,2492.412
61077,11632.859
61078,5920.2134
61079,4456.455
61080,6377.1367
61081,11202.939
61082,15037.776
61083,11999.845
61084,12592.411
61085,5583.455
61086,4456.455
61087,5119.7075
61088,2563.6797
61089,3524.6995
61090,4651.481
61091,3119.8096
61092,6107.7065
61093,3984.1135
61094,17304.922
61095,2868.9744
61096,21664.72
61097,11675.338
61098,13724.887
61099,28884.352
61100,10106.124
61101,1586.6774
61102,3291.3713
61103,7952.2925
61104,2472.812
61105,10024.326
61106,5947.241
61107,2988.0303
61108,11280.804
61109,14366.146
61110,5648.651
61111,6617.9854
61112,3615.5342
61113,1805.06
61114,14366.146
61115,9202.991
61116,5133.573
61117,3843.1394
61118,4723.938
61119,1983.0457
61120,4508.8594
61121,10398.178
61122,23689.766
61123,12247.088
61124,10983.176
61125,1741.2548
61126,9713.932
61127,12778.117
61128,6285.495
61129,8539.824
61130,3142.3323
61131,2607.5798
61132,3752.1401
61133,8270.072
61134,5595.8296
61135,3423.627
61136,3009.2786
61137,2602.4834
61138,11280.804
61139,19775.781
61140,21958.08
61141,7887.841
61142,6810.7466
61143,10261.959
61144,1715.292
61145,13349.556
61146,10347.776
61147,2676.2236
61148,2711.2217
61149,3129.9966
61150,3423.627
61151,1785.5103
61152,2045.6921
61153,3547.018
61154,22010.355
61155,1828.4655
61156,5398.5254
61157,10422.848
61158,7970.3135
61159,6026.179
61160,8160.482
61161,4474.4487
61162,6895.48
61163,17364.486
61164,5133.573
61165,8759.21
61166,1770.2761
61167,2881.175
61168,5949.47
61169,2069.5056
61170,15041.928
61171,14111.744
61172,3695.6445
61173,6928.6445
61174,1762.1716
61175,2152.7104
61176,2899.0208
61177,12247.088
61178,2213.3154
61179,8270.072
61180,9736.323
61181,5108.372
61182,9135.349
61183,2454.7844
61184,3770.0137
61185,11280.804
61186,8603.53
61187,1481.6091
61188,26904.982
61189,2259.7366
61190,2830.7595
61191,2801.0146
61192,2085.5364
61193,4442.394
61194,9395.316
61195,14422.154
61196,6866.63
61197,4324.856
61198,8666.837
61199,3810.9604
61200,7122.0474
61201,1933.0353
61202,5398.5254
61203,7006.8906
61204,14761.218
61205,6568.5063
61206,21748.89
61207,4054.4539
61208,14366.146
61209,4813.7593
61210,32477.453
61211,11656.371
61212,30303.838
61213,15269.832
61214,3788.4614
61215,3820.097
61216,7702.466
61217,3607.7712
61218,3094.6125
61219,19344.03
61220,6895.48
61221,7442.293
61222,5838.7324
61223,5920.2134
61224,3086.887
61225,6866.63
61226,5419.9536
61227,4843.5444
61228,11413.8125
61229,9566.199
61230,2261.0137
61231,4305.6494
61232,2639.3342
61233,3549.6992
61234,7370.649
61235,7965.6235
61236,21776.621
61237,16426.344
61238,22281.262
61239,1302.7289
61240,7587.618
61241,4108.9272
61242,2780.691
61243,3690.3188
61244,3890.6433
61245,3706.7117
61246,14930.178
61247,17822.775
61248,8537.802
61249,23118.182
61250,9990.839
61251,11109.162
61252,19556.014
61253,6455.6924
61254,3381.6477
61255,5434.271
61256,9922.536
61257,4291.148
61258,11748.103
61259,3353.1326
61260,5598.981
61261,4380.8247
61262,8020.8594
61263,12260.538
61264,1892.086
61265,2720.9636
61266,28884.352
61267,2838.5085
61268,11074.02
61269,3863.4604
61270,17237.686
61271,11799.457
61272,3770.9402
61273,1436.4413
61274,9112.876
61275,10533.225
61276,11372.177
61277,4463.019
61278,27038.518
61279,2085.5364
61280,7956.308
61281,6711.6104
61282,14366.146
61283,2534.5295
61284,5420.3022
61285,13248.569
61286,5043.0645
61287,4292.8657
61288,15605.604
61289,5398.5254
61290,3594.7551
61291,4783.6562
61292,9117.218
61293,11280.804
61294,7089.5483
61295,10533.225
61296,1833.2115
61297,10690.674
61298,4366.955
61299,10106.124
61300,2140.9702
61301,10015.955
61302,2500.5596
61303,5482.925
61304,4380.8247
61305,8894.845
61306,4343.237
61307,8044.259
61308,9735.085
61309,2372.685
61310,8275.984
61311,10106.124
61312,1715.292
61313,6538.912
61314,24777.701
61315,5766.8706
61316,3545.0193
61317,27214.018
61318,18482.094
61319,2700.3752
61320,4235.186
61321,16180.645
61322,18558.166
61323,18701.586
61324,18642.184
61325,6352.1753
61326,9034.251
61327,1660.9578
61328,2727.8093
61329,3092.885
61330,7956.308
61331,2526.2058
61332,7149.908
61333,7970.3135
61334,2514.043
61335,5311.9946
61336,3938.9368
61337,3867.263
61338,11367.774
61339,6123.52
61340,5949.47
61341,3215.4685
61342,11970.114
61343,4242.7764
61344,14596.759
61345,2610.1543
61346,1826.649
61347,4192.6987
61348,5475.686
61349,2163.86
61350,5729.2275
61351,12098.682
61352,3765.4739
61353,6092.4956
61354,4245.3105
61355,17033.475
61356,6731.7295
61357,1666.0161
61358,6654.941
61359,1892.086
61360,3188.2373
61361,3884.0217
61362,4651.481
61363,9481.055
61364,25319.182
61365,4738.3623
61366,19623.52
61367,31418.889
61368,5945.307
61369,4836.711
61370,2093.7263
61371,6650.3853
61372,2700.3752
61373,3819.0405
61374,9534.468
61375,9033.706
61376,2785.5532
61377,16425.373
61378,13476.665
61379,3629.2773
61380,14275.305
61381,12238.8545
61382,6324.475
61383,9310.73
61384,3144.751
61385,8894.845
61386,5920.2134
61387,5949.47
61388,2155.4863
61389,4101.1567
61390,1834.4146
61391,6307.434
61392,2472.812
61393,1828.4655
61394,8825.481
61395,6103.9424
61396,5494.4355
61397,27765.207
61398,15937.6045
61399,2868.9744
61400,6047.6304
61401,2595.6187
61402,13839.449
61403,9182.645
61404,16731.41
61405,3142.6558
61406,9034.251
61407,6614.6514
61408,1512.752
61409,11442.339
61410,19976.652
61411,10533.225
61412,11049.485
61413,4824.488
61414,2677.1729
61415,9490.921
61416,2621.5288
61417,3136.3313
61418,5153.826
61419,9033.706
61420,3368.3796
61421,6887.0825
61422,7686.272
61423,3344.8232
61424,16889.986
61425,3769.93
61426,1577.9926
61427,10885.151
61428,9598.711
61429,3810.9604
61430,8624.442
61431,5108.372
61432,13489.146
61433,3549.6992
61434,10607.141
61435,6285.495
61436,13910.632
61437,14305.228
61438,7350.2217
61439,20220.166
61440,4879.413
61441,2735.4016
61442,5448.352
61443,12255.134
61444,5500.744
61445,2437.598
61446,1522.8135
61447,2757.6353
61448,5237.024
61449,5945.307
61450,3054.908
61451,2836.025
61452,1914.0186
61453,3765.4739
61454,1481.6091
61455,11898.224
61456,2595.6187
61457,1695.0299
61458,5949.47
61459,10162.929
61460,8989.171
61461,1636.5237
61462,11430.974
61463,8107.263
61464,3549.6992
61465,3052.9397
61466,10754.263
61467,7596.156
61468,12913.88
61469,2738.249
61470,9752.303
61471,4879.413
61472,3282.0745
61473,12087.044
61474,10189.946
61475,4808.4126
61476,5170.912
61477,4326.2705
61478,5712.486
61479,3549.6992
61480,4632.6973
61481,9297.3
61482,2027.4347
61483,1943.8202
61484,1698.5726
61485,18016.918
61486,7395.9536
61487,10799.124
61488,2035.5222
61489,3736.82
61490,3450.4702
61491,13757.601
61492,6654.941
61493,19503.95
61494,4123.8794
61495,5668.12
61496,5601.2046
61497,19881.736
61498,9084.019
61499,8592.545
61500,7784.4395
61501,7927.5405
61502,1597.9415
61503,5721.2515
61504,8210.147
61505,5207.818
61506,14292.218
61507,7702.466
61508,18194.215
61509,4732.6245
61510,2825.8145
61511,1844.7336
61512,3942.641
61513,4809.5366
61514,6067.2227
61515,7826.671
61516,26813.406
61517,3085.4084
61518,2829.2468
61519,10388.354
61520,2501.6853
61521,2738.013
61522,5059.8315
61523,7042.3706
61524,3207.5664
61525,4134.7036
61526,5158.6953
61527,8439.258
61528,2129.2847
61529,4963.381
61530,2546.4622
61531,5587.655
61532,1708.8792
61533,2812.3477
61534,11702.251
61535,7219.9946
61536,24003.547
61537,13791.753
61538,2801.0146
61539,8644.055
61540,3998.0793
61541,2953.2617
61542,8736.362
61543,7519.182
61544,7311.487
61545,2727.8093
61546,4259.71
61547,2682.0452
61548,5568.446
61549,2955.4001
61550,3963.586
61551,20692.055
61552,7128.0005
61553,6486.3486
61554,10903.145
61555,2400.9607
61556,4305.1455
61557,5531.6924
61558,8953.167
61559,8325.313
61560,9582.688
61561,11607.767
61562,2154.7417
61563,8153.3726
61564,9450.994
61565,3121.5015
61566,4102.3384
61567,5217.4956
61568,3147.7322
61569,4344.907
61570,6815.6763
61571,5553.44
61572,2092.6406
61573,1741.2548
61574,5165.9595
61575,8701.624
61576,9341.903
61577,17405.723
61578,1636.2123
61579,3456.129
61580,1907.6713
61581,5652.6387
61582,1947.7781
61583,24346.572
61584,1826.649
61585,4305.6494
61586,2459.7632
61587,13506.694
61588,8825.481
61589,6140.882
61590,10734.692
61591,10591.942
61592,2349.587
61593,6047.6304
61594,2868.516
61595,3178.1792
61596,3927.5566
61597,6028.1514
61598,3140.6995
61599,4382.719
61600,13301.962
61601,4612.553
61602,5566.913
61603,12008.408
61604,30575.67
61605,10116.532
61606,1668.4006
61607,3263.7336
61608,4672.069
61609,15378.958
61610,1473.8749
61611,13535.051
61612,2716.1533
61613,10326.271
61614,3673.5854
61615,34031.195
61616,15742.47
61617,6240.3926
61618,24014.863
61619,2597.6797
61620,4837.199
61621,2581.699
61622,9888.567
61623,5171.2935
61624,8825.481
61625,2870.5344
61626,2271.6965
61627,28693.027
61628,12543.264
61629,6623.1187
61630,2716.1533
61631,1947.7781
61632,1826.649
61633,2868.2563
61634,9076.468
61635,8046.074
61636,2772.2446
61637,6067.2227
61638,9173.188
61639,4584.231
61640,6394.4663
61641,3016.942
61642,11280.804
61643,2114.728
61644,26511.842
61645,3690.3188
61646,11718.791
61647,8218.442
61648,9025.204
61649,11748.103
61650,2965.136
61651,17089.793
61652,9403.555
61653,8601.029
61654,3690.3188
61655,5221.065
61656,1636.5237
61657,2583.8335
61658,3522.6025
